,DAY,HOUR,LAT,LON,MONTH,YEAR,apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed
0,9,0,37.681,-121.775,4,2018,51.19,0.0,47.59,0.87,clear-night,0.0,0.0,,1020.67,Clear,51.19,1523257200,9.86,100,3.06
1,9,1,37.681,-121.775,4,2018,51.12,0.0,47.09,0.86,clear-night,0.0,0.0,,1020.4,Clear,51.12,1523260800,9.86,164,1.61
2,9,2,37.681,-121.775,4,2018,49.9,0.0,47.28,0.91,clear-night,0.0,0.0,,1020.52,Clear,49.9,1523264400,9.86,62,1.41
3,9,3,37.681,-121.775,4,2018,49.23,0.0,46.83,0.91,clear-night,0.0,0.0,,1020.01,Clear,49.23,1523268000,9.86,86,1.84
4,9,4,37.681,-121.775,4,2018,48.86,0.0,46.46,0.91,clear-night,0.0,0.0,,1019.58,Clear,48.86,1523271600,9.86,144,2.22
5,9,5,37.681,-121.775,4,2018,48.29,0.0,46.24,0.93,clear-night,0.0,0.0,,1019.38,Clear,48.29,1523275200,9.86,135,2.81
6,9,6,37.681,-121.775,4,2018,46.19,0.0,45.59,0.93,clear-night,0.0,0.0,,1019.18,Clear,47.64,1523278800,10.0,139,3.94
7,9,7,37.681,-121.775,4,2018,46.63,0.0,45.56,0.93,clear-day,0.0,0.0,,1019.12,Clear,47.62,1523282400,10.0,127,3.38
8,9,8,37.681,-121.775,4,2018,50.49,0.0,47.26,0.89,clear-day,0.0,0.0,,1019.27,Clear,50.49,1523286000,10.0,113,2.51
9,9,9,37.681,-121.775,4,2018,55.4,0.0,49.81,0.81,clear-day,0.0,0.0,,1019.04,Clear,55.4,1523289600,9.88,93,3.84
10,9,10,37.681,-121.775,4,2018,61.03,0.0,47.83,0.62,clear-day,0.0,0.0,,1018.74,Clear,61.03,1523293200,9.88,97,6.25
11,9,11,37.681,-121.775,4,2018,64.44,0.04,46.63,0.52,clear-day,0.0,0.0,,1018.54,Clear,64.44,1523296800,9.88,54,7.89
12,9,12,37.681,-121.775,4,2018,66.84,0.04,47.29,0.49,clear-day,0.0,0.0,,1018.18,Clear,66.84,1523300400,9.88,51,5.73
13,9,13,37.681,-121.775,4,2018,69.6,0.04,45.86,0.43,clear-day,0.0,0.0,,1017.4,Clear,69.6,1523304000,9.88,54,6.54
14,9,14,37.681,-121.775,4,2018,71.47,0.04,47.01,0.42,clear-day,0.0,0.0,,1016.68,Clear,71.47,1523307600,9.87,57,3.94
15,9,15,37.681,-121.775,4,2018,73.42,0.06,48.52,0.41,clear-day,0.0,0.0,,1015.85,Clear,73.42,1523311200,9.88,23,5.45
16,9,16,37.681,-121.775,4,2018,73.49,0.0,51.29,0.46,clear-day,0.0,0.0,,1014.81,Clear,73.49,1523314800,9.88,41,5.3
17,9,17,37.681,-121.775,4,2018,73.49,0.0,51.7,0.46,clear-day,0.0,0.0,,1014.52,Clear,73.49,1523318400,9.88,25,5.41
18,9,18,37.681,-121.775,4,2018,72.71,0.0,52.72,0.5,clear-day,0.0,0.0,,1014.34,Clear,72.71,1523322000,9.88,18,4.75
19,9,19,37.681,-121.775,4,2018,70.89,0.0,53.52,0.54,clear-day,0.0,0.0,,1014.37,Clear,70.89,1523325600,9.88,349,4.22
20,9,20,37.681,-121.775,4,2018,69.12,0.0,54.38,0.59,clear-night,0.0,0.0,,1014.8,Clear,69.12,1523329200,9.88,304,5.75
21,9,21,37.681,-121.775,4,2018,66.53,0.0,56.0,0.69,clear-night,0.0,0.0,,1015.22,Clear,66.53,1523332800,9.88,20,0.83
22,9,22,37.681,-121.775,4,2018,66.17,0.27,55.93,0.7,partly-cloudy-night,0.0,0.0,,1015.66,Partly Cloudy,66.17,1523336400,9.87,60,0.78
23,9,23,37.681,-121.775,4,2018,65.13,0.0,56.25,0.73,clear-night,0.0,0.0,,1015.35,Clear,65.13,1523340000,9.86,340,2.57
0,10,0,37.681,-121.775,4,2018,64.08,0.0,56.46,0.76,clear-night,0.0,0.0,,1015.58,Clear,64.08,1523343600,9.86,316,4.43
1,10,1,37.681,-121.775,4,2018,62.96,0.0,56.6,0.8,clear-night,0.0,0.0,,1015.98,Clear,62.96,1523347200,9.86,286,7.09
2,10,2,37.681,-121.775,4,2018,61.89,0.0,54.51,0.77,clear-night,0.0,0.0,,1016.21,Clear,61.89,1523350800,9.86,292,7.29
3,10,3,37.681,-121.775,4,2018,60.46,0.0,52.46,0.75,clear-night,0.0,0.0,,1016.41,Clear,60.46,1523354400,9.86,288,7.87
4,10,4,37.681,-121.775,4,2018,58.88,0.0,48.55,0.69,clear-night,0.0,0.0,,1016.69,Clear,58.88,1523358000,9.86,297,6.83
5,10,5,37.681,-121.775,4,2018,57.89,0.02,48.51,0.71,clear-night,0.0,0.0,,1017.07,Clear,57.89,1523361600,9.86,238,4.75
6,10,6,37.681,-121.775,4,2018,57.49,0.02,48.73,0.73,clear-night,0.0,0.0,,1017.31,Clear,57.49,1523365200,9.86,241,2.9
7,10,7,37.681,-121.775,4,2018,55.17,0.0,48.22,0.77,clear-day,0.0,0.0,,1017.52,Clear,55.17,1523368800,9.88,255,2.27
8,10,8,37.681,-121.775,4,2018,57.29,0.0,48.32,0.72,clear-day,0.0,0.0,,1017.96,Clear,57.29,1523372400,9.88,297,3.85
9,10,9,37.681,-121.775,4,2018,58.81,0.0,49.01,0.7,clear-day,0.0,0.0,,1018.58,Clear,58.81,1523376000,9.88,269,5.0
10,10,10,37.681,-121.775,4,2018,60.31,0.02,48.14,0.64,clear-day,0.0,0.0,,1018.5,Clear,60.31,1523379600,9.88,290,5.32
11,10,11,37.681,-121.775,4,2018,63.03,0.02,47.11,0.56,clear-day,0.0,0.0,,1018.76,Clear,63.03,1523383200,9.88,273,6.12
12,10,12,37.681,-121.775,4,2018,64.18,0.0,50.1,0.6,clear-day,0.0,0.0,,1018.66,Clear,64.18,1523386800,9.88,280,6.35
13,10,13,37.681,-121.775,4,2018,64.83,0.02,52.91,0.65,clear-day,0.0,0.0,,1018.45,Clear,64.83,1523390400,9.88,283,8.43
14,10,14,37.681,-121.775,4,2018,64.68,0.02,54.4,0.69,clear-day,0.0,0.0,,1018.08,Clear,64.68,1523394000,9.88,298,10.66
15,10,15,37.681,-121.775,4,2018,65.03,0.03,55.38,0.71,clear-day,0.0,0.0,,1017.72,Clear,65.03,1523397600,9.88,293,8.49
16,10,16,37.681,-121.775,4,2018,63.07,0.31,55.99,0.78,partly-cloudy-day,0.0,0.0,,1017.57,Partly Cloudy,63.07,1523401200,9.88,289,10.84
17,10,17,37.681,-121.775,4,2018,61.42,0.31,56.35,0.83,partly-cloudy-day,0.0,0.0,,1017.31,Partly Cloudy,61.42,1523404800,9.88,284,12.75
18,10,18,37.681,-121.775,4,2018,60.14,,56.59,0.88,clear-day,0.0,0.0,,1017.81,Clear,60.14,1523408400,9.83,274,11.46
19,10,19,37.681,-121.775,4,2018,58.9,0.31,55.46,0.88,partly-cloudy-day,0.0,0.0,,1018.22,Partly Cloudy,58.9,1523412000,9.87,276,10.14
20,10,20,37.681,-121.775,4,2018,57.74,0.21,53.88,0.87,clear-night,0.0,0.0,,1018.47,Clear,57.74,1523415600,9.87,262,8.22
21,10,21,37.681,-121.775,4,2018,55.31,,52.13,0.89,clear-night,0.0,0.0,,1018.96,Clear,55.31,1523419200,10.0,258,8.21
22,10,22,37.681,-121.775,4,2018,54.26,0.0,51.05,0.89,clear-night,0.0,0.0,,1019.24,Clear,54.26,1523422800,10.0,245,8.08
23,10,23,37.681,-121.775,4,2018,53.9,0.04,49.99,0.87,clear-night,0.0,0.0,,1019.41,Clear,53.9,1523426400,10.0,233,4.89
0,11,0,37.681,-121.775,4,2018,52.49,0.04,49.15,0.88,clear-night,0.0,0.0,,1019.15,Clear,52.49,1523430000,10.0,228,5.7
1,11,1,37.681,-121.775,4,2018,51.56,0.02,48.12,0.88,clear-night,0.0,0.0,,1019.02,Clear,51.56,1523433600,10.0,224,4.06
2,11,2,37.681,-121.775,4,2018,50.28,0.0,47.46,0.9,clear-night,0.0,0.0,,1018.67,Clear,50.28,1523437200,10.0,250,4.16
3,11,3,37.681,-121.775,4,2018,48.83,0.0,46.31,0.91,clear-night,0.0,0.0,,1018.17,Clear,48.83,1523440800,10.0,255,2.78
4,11,4,37.681,-121.775,4,2018,44.68,0.0,44.14,0.93,clear-night,0.0,0.0,,1017.1,Clear,46.12,1523444400,9.95,99,3.65
5,11,5,37.681,-121.775,4,2018,45.18,,44.56,0.9,clear-night,0.0,0.0,,1016.79,Clear,47.31,1523448000,10.0,241,4.81
6,11,6,37.681,-121.775,4,2018,45.69,,44.48,0.91,clear-night,0.0,0.0,,1017.13,Clear,47.1,1523451600,10.0,254,3.8
7,11,7,37.681,-121.775,4,2018,50.14,,45.67,0.85,clear-day,0.0,0.0,,1017.86,Clear,50.14,1523455200,10.0,228,6.27
8,11,8,37.681,-121.775,4,2018,50.93,,47.05,0.87,clear-day,0.0,0.0,,1017.93,Clear,50.93,1523458800,9.95,222,7.87
9,11,9,37.681,-121.775,4,2018,54.35,,46.95,0.76,clear-day,0.0,0.0,,1017.53,Clear,54.35,1523462400,10.0,230,6.51
10,11,10,37.681,-121.775,4,2018,55.97,,46.83,0.71,clear-day,0.0,0.0,,1017.18,Clear,55.97,1523466000,10.0,193,5.95
11,11,11,37.681,-121.775,4,2018,57.89,,46.03,0.65,clear-day,0.0,0.0,,1016.72,Clear,57.89,1523469600,10.0,164,5.32
12,11,12,37.681,-121.775,4,2018,59.07,,45.89,0.62,clear-day,0.0,0.0,,1016.39,Clear,59.07,1523473200,10.0,287,10.37
13,11,13,37.681,-121.775,4,2018,60.25,,46.39,0.6,clear-day,0.0,0.0,,1016.21,Clear,60.25,1523476800,9.87,267,7.78
14,11,14,37.681,-121.775,4,2018,61.65,0.26,44.16,0.53,partly-cloudy-day,0.0,0.0,,1016.32,Partly Cloudy,61.65,1523480400,9.87,266,14.21
15,11,15,37.681,-121.775,4,2018,58.79,0.29,44.37,0.59,partly-cloudy-day,0.0,0.0,,1016.64,Partly Cloudy,58.79,1523484000,9.88,262,14.3
16,11,16,37.681,-121.775,4,2018,59.48,0.0,42.86,0.54,clear-day,0.0,0.0,,1015.73,Clear,59.48,1523487600,9.87,240,13.88
17,11,17,37.681,-121.775,4,2018,58.74,0.0,42.61,0.55,clear-day,0.0,0.0,,1014.79,Clear,58.74,1523491200,9.87,226,12.11
18,11,18,37.681,-121.775,4,2018,57.2,,44.52,0.63,clear-day,0.0,0.0,,1014.08,Clear,57.2,1523494800,9.44,234,13.73
19,11,19,37.681,-121.775,4,2018,55.16,,45.32,0.69,clear-day,0.0063,0.11,rain,1014.23,Clear,55.16,1523498400,8.41,233,10.54
20,11,20,37.681,-121.775,4,2018,50.36,,48.53,0.93,rain,0.0586,0.89,rain,1015.14,Rain and Breezy,50.36,1523502000,4.47,276,16.52
21,11,21,37.681,-121.775,4,2018,46.37,,48.32,0.95,clear-night,0.0128,0.31,rain,1016.26,Clear,49.83,1523505600,9.03,268,8.48
22,11,22,37.681,-121.775,4,2018,50.17,0.17,47.29,0.9,clear-night,0.007,0.7,rain,1016.8,Clear,50.17,1523509200,9.87,254,10.5
23,11,23,37.681,-121.775,4,2018,45.61,0.29,46.89,0.9,partly-cloudy-night,0.0006,0.06,rain,1017.39,Partly Cloudy,49.64,1523512800,9.62,267,9.95
0,12,0,37.681,-121.775,4,2018,45.94,0.0,46.39,0.89,clear-night,0.0127,0.63,rain,1018.09,Clear,49.44,1523516400,9.86,289,8.36
1,12,1,37.681,-121.775,4,2018,43.83,0.29,44.43,0.89,partly-cloudy-night,0.0,0.0,,1019.02,Partly Cloudy,47.53,1523520000,9.86,275,7.85
2,12,2,37.681,-121.775,4,2018,43.34,0.06,44.29,0.87,clear-night,0.0,0.0,,1019.53,Clear,47.93,1523523600,9.86,266,10.37
3,12,3,37.681,-121.775,4,2018,42.85,0.04,43.5,0.87,clear-night,0.0,0.0,,1019.74,Clear,47.25,1523527200,9.86,286,9.38
4,12,4,37.681,-121.775,4,2018,42.67,0.02,42.65,0.88,clear-night,0.0,0.0,,1020.13,Clear,46.02,1523530800,10.0,276,6.47
5,12,5,37.681,-121.775,4,2018,42.47,0.04,42.63,0.87,clear-night,0.0,0.0,,1020.91,Clear,46.28,1523534400,9.86,289,7.51
6,12,6,37.681,-121.775,4,2018,41.2,0.04,41.84,0.91,clear-night,0.0,0.0,,1021.73,Clear,44.33,1523538000,9.86,278,5.54
7,12,7,37.681,-121.775,4,2018,43.53,0.06,41.39,0.87,clear-day,0.0,0.0,,1022.59,Clear,44.98,1523541600,9.88,285,3.47
8,12,8,37.681,-121.775,4,2018,44.54,0.09,41.95,0.81,clear-day,0.0,0.0,,1023.5,Clear,47.6,1523545200,9.88,287,6.5
9,12,9,37.681,-121.775,4,2018,50.39,0.09,43.17,0.76,clear-day,0.0,0.0,,1024.02,Clear,50.39,1523548800,9.88,284,6.27
10,12,10,37.681,-121.775,4,2018,52.35,0.29,41.25,0.66,partly-cloudy-day,0.0,0.0,,1024.77,Partly Cloudy,52.35,1523552400,9.88,294,9.3
11,12,11,37.681,-121.775,4,2018,54.93,0.08,37.75,0.52,clear-day,0.0,0.0,,1025.38,Clear,54.93,1523556000,9.88,319,10.52
12,12,12,37.681,-121.775,4,2018,56.5,0.1,38.79,0.51,clear-day,0.0,0.0,,1026.06,Clear,56.5,1523559600,9.88,306,9.37
13,12,13,37.681,-121.775,4,2018,56.57,0.31,39.67,0.53,partly-cloudy-day,0.0,0.0,,1026.09,Partly Cloudy,56.57,1523563200,9.88,294,11.02
14,12,14,37.681,-121.775,4,2018,57.29,0.26,40.36,0.53,partly-cloudy-day,0.0,0.0,,1025.87,Partly Cloudy,57.29,1523566800,9.88,285,11.37
15,12,15,37.681,-121.775,4,2018,56.82,0.26,41.05,0.55,partly-cloudy-day,0.0,0.0,,1025.8,Partly Cloudy,56.82,1523570400,9.88,283,12.39
16,12,16,37.681,-121.775,4,2018,58.22,0.25,41.84,0.54,partly-cloudy-day,0.0,0.0,,1025.64,Partly Cloudy,58.22,1523574000,9.86,265,15.43
17,12,17,37.681,-121.775,4,2018,57.45,0.27,41.72,0.56,partly-cloudy-day,0.0,0.0,,1025.64,Partly Cloudy,57.45,1523577600,9.88,279,14.19
18,12,18,37.681,-121.775,4,2018,57.15,0.08,41.52,0.56,clear-day,0.0,0.0,,1025.77,Clear,57.15,1523581200,9.86,282,16.24
19,12,19,37.681,-121.775,4,2018,54.95,0.06,41.91,0.61,clear-day,0.0,0.0,,1026.04,Clear,54.95,1523584800,9.86,273,15.56
20,12,20,37.681,-121.775,4,2018,52.62,0.06,41.62,0.66,clear-night,0.0,0.0,,1026.64,Clear,52.62,1523588400,9.86,286,10.58
21,12,21,37.681,-121.775,4,2018,51.01,0.06,40.57,0.67,clear-night,0.0,0.0,,1027.22,Clear,51.01,1523592000,9.36,282,8.25
22,12,22,37.681,-121.775,4,2018,50.2,0.06,41.7,0.72,clear-night,0.0,0.0,,1027.88,Clear,50.2,1523595600,9.87,279,5.67
23,12,23,37.681,-121.775,4,2018,45.99,0.04,42.61,0.8,clear-night,0.0,0.0,,1028.13,Clear,48.64,1523599200,9.86,275,6.11
0,13,0,37.681,-121.775,4,2018,46.19,0.04,42.2,0.81,clear-night,0.0,0.0,,1028.24,Clear,47.62,1523602800,9.86,283,3.92
1,13,1,37.681,-121.775,4,2018,43.27,0.0,41.77,0.84,clear-night,0.0,0.0,,1028.59,Clear,46.31,1523606400,9.86,276,6.02
2,13,2,37.681,-121.775,4,2018,43.78,0.0,40.91,0.85,clear-night,0.0,0.0,,1028.56,Clear,45.22,1523610000,9.86,294,3.51
3,13,3,37.681,-121.775,4,2018,44.01,0.0,40.87,0.89,clear-night,0.0,0.0,,1028.27,Clear,44.01,1523613600,9.82,24,1.98
4,13,4,37.681,-121.775,4,2018,44.0,0.0,40.81,0.88,clear-night,0.0,0.0,,1028.43,Clear,44.0,1523617200,9.86,58,0.94
5,13,5,37.681,-121.775,4,2018,42.48,0.0,40.42,0.92,clear-night,0.0,0.0,,1028.53,Clear,42.48,1523620800,9.86,46,2.0
6,13,6,37.681,-121.775,4,2018,43.0,0.0,40.09,0.89,clear-night,0.0,0.0,,1028.7,Clear,43.0,1523624400,9.86,339,1.74
7,13,7,37.681,-121.775,4,2018,42.69,0.04,39.91,0.9,clear-day,0.0,0.0,,1028.83,Clear,42.69,1523628000,9.88,48,2.0
8,13,8,37.681,-121.775,4,2018,45.16,0.04,41.82,0.84,clear-day,0.0,0.0,,1029.29,Clear,46.41,1523631600,9.87,320,3.48
9,13,9,37.681,-121.775,4,2018,50.45,0.04,42.8,0.75,clear-day,0.0,0.0,,1029.66,Clear,50.45,1523635200,9.87,319,6.14
10,13,10,37.681,-121.775,4,2018,54.12,0.02,41.86,0.63,clear-day,0.0,0.0,,1029.99,Clear,54.12,1523638800,9.87,285,4.77
11,13,11,37.681,-121.775,4,2018,57.12,0.02,40.12,0.53,clear-day,0.0,0.0,,1030.1,Clear,57.12,1523642400,9.88,302,7.94
12,13,12,37.681,-121.775,4,2018,60.19,0.04,40.46,0.48,clear-day,0.0,0.0,,1029.92,Clear,60.19,1523646000,9.88,306,7.95
13,13,13,37.681,-121.775,4,2018,63.31,0.04,40.98,0.44,clear-day,0.0,0.0,,1029.26,Clear,63.31,1523649600,9.87,300,8.67
14,13,14,37.681,-121.775,4,2018,65.48,0.02,41.06,0.41,clear-day,0.0,0.0,,1028.79,Clear,65.48,1523653200,9.87,301,10.69
15,13,15,37.681,-121.775,4,2018,66.97,0.04,39.39,0.36,clear-day,0.0,0.0,,1028.34,Clear,66.97,1523656800,9.88,300,10.52
16,13,16,37.681,-121.775,4,2018,67.82,0.04,40.16,0.36,clear-day,0.0,0.0,,1027.59,Clear,67.82,1523660400,9.87,287,9.39
17,13,17,37.681,-121.775,4,2018,68.36,0.04,42.41,0.39,clear-day,0.0,0.0,,1027.14,Clear,68.36,1523664000,9.88,288,10.76
18,13,18,37.681,-121.775,4,2018,67.68,0.02,44.7,0.44,clear-day,0.0,0.0,,1026.83,Clear,67.68,1523667600,9.87,285,9.06
19,13,19,37.681,-121.775,4,2018,63.66,0.02,46.79,0.54,clear-day,0.0,0.0,,1026.76,Clear,63.66,1523671200,9.71,297,9.08
20,13,20,37.681,-121.775,4,2018,59.87,0.05,47.1,0.63,clear-night,0.0,0.0,,1026.99,Clear,59.87,1523674800,9.87,286,6.03
21,13,21,37.681,-121.775,4,2018,58.09,0.02,47.36,0.67,clear-night,0.0,0.0,,1027.26,Clear,58.09,1523678400,9.87,296,5.76
22,13,22,37.681,-121.775,4,2018,56.63,0.0,48.38,0.74,clear-night,0.0,0.0,,1027.65,Clear,56.63,1523682000,9.81,71,1.56
23,13,23,37.681,-121.775,4,2018,54.9,0.0,47.88,0.77,clear-night,0.0,0.0,,1027.54,Clear,54.9,1523685600,9.75,242,2.47
0,14,0,37.681,-121.775,4,2018,52.68,0.0,47.66,0.83,clear-night,0.0,0.0,,1027.49,Clear,52.68,1523689200,9.86,165,1.08
1,14,1,37.681,-121.775,4,2018,51.84,0.0,47.53,0.85,clear-night,0.0,0.0,,1027.43,Clear,51.84,1523692800,9.86,136,2.63
2,14,2,37.681,-121.775,4,2018,51.43,0.0,46.9,0.84,clear-night,0.0,0.0,,1027.19,Clear,51.43,1523696400,9.86,152,1.61
3,14,3,37.681,-121.775,4,2018,49.86,0.0,46.53,0.88,clear-night,0.0,0.0,,1026.6,Clear,49.86,1523700000,9.86,89,1.53
4,14,4,37.681,-121.775,4,2018,49.36,0.0,46.31,0.89,clear-night,0.0,0.0,,1026.45,Clear,49.36,1523703600,10.0,314,2.02
5,14,5,37.681,-121.775,4,2018,49.02,0.0,46.03,0.89,clear-night,0.0,0.0,,1026.29,Clear,49.02,1523707200,10.0,147,2.07
6,14,6,37.681,-121.775,4,2018,48.18,0.0,45.7,0.91,clear-night,0.0,0.0,,1026.25,Clear,48.18,1523710800,10.0,170,1.72
7,14,7,37.681,-121.775,4,2018,48.7,0.04,45.71,0.89,clear-day,0.0,0.0,,1026.32,Clear,48.7,1523714400,10.0,114,1.64
8,14,8,37.681,-121.775,4,2018,51.93,0.0,47.54,0.85,clear-day,0.0,0.0,,1026.35,Clear,51.93,1523718000,10.0,81,1.67
9,14,9,37.681,-121.775,4,2018,55.58,0.0,48.55,0.77,clear-day,0.0,0.0,,1026.28,Clear,55.58,1523721600,10.0,285,1.5
10,14,10,37.681,-121.775,4,2018,59.41,0.02,49.46,0.7,clear-day,0.0,0.0,,1025.99,Clear,59.41,1523725200,10.0,290,5.36
11,14,11,37.681,-121.775,4,2018,63.73,0.0,49.38,0.6,clear-day,0.0,0.0,,1025.76,Clear,63.73,1523728800,10.0,303,4.92
12,14,12,37.681,-121.775,4,2018,67.13,0.0,51.24,0.57,clear-day,0.0,0.0,,1024.99,Clear,67.13,1523732400,10.0,317,5.17
13,14,13,37.681,-121.775,4,2018,69.6,0.04,49.39,0.49,clear-day,0.0,0.0,,1024.02,Clear,69.6,1523736000,9.86,313,6.2
14,14,14,37.681,-121.775,4,2018,72.13,0.06,50.49,0.47,clear-day,0.0,0.0,,1023.15,Clear,72.13,1523739600,9.87,313,6.56
15,14,15,37.681,-121.775,4,2018,72.66,0.06,49.56,0.44,clear-day,0.0,0.0,,1022.2,Clear,72.66,1523743200,9.87,283,4.26
16,14,16,37.681,-121.775,4,2018,73.35,0.04,48.32,0.41,clear-day,0.0,0.0,,1021.11,Clear,73.35,1523746800,9.86,301,9.61
17,14,17,37.681,-121.775,4,2018,72.61,0.06,51.37,0.47,clear-day,0.0,0.0,,1020.32,Clear,72.61,1523750400,9.87,282,9.35
18,14,18,37.681,-121.775,4,2018,69.41,0.04,48.47,0.47,clear-day,0.0,0.0,,1020.06,Clear,69.41,1523754000,9.86,281,11.88
19,14,19,37.681,-121.775,4,2018,65.76,0.06,47.04,0.51,clear-day,0.0,0.0,,1019.89,Clear,65.76,1523757600,9.87,287,9.5
20,14,20,37.681,-121.775,4,2018,61.78,0.07,44.37,0.53,clear-night,0.0,0.0,,1019.92,Clear,61.78,1523761200,9.87,277,7.55
21,14,21,37.681,-121.775,4,2018,59.33,0.04,43.62,0.56,clear-night,0.0,0.0,,1020.14,Clear,59.33,1523764800,9.87,275,6.96
22,14,22,37.681,-121.775,4,2018,58.0,0.04,45.16,0.62,clear-night,0.0,0.0,,1020.38,Clear,58.0,1523768400,9.81,268,5.48
23,14,23,37.681,-121.775,4,2018,56.39,0.02,45.46,0.67,clear-night,0.0,0.0,,1019.91,Clear,56.39,1523772000,9.86,245,5.16
0,15,0,37.681,-121.775,4,2018,55.53,0.0,45.34,0.69,clear-night,0.0,0.0,,1019.3,Clear,55.53,1523775600,9.86,277,5.1
1,15,1,37.681,-121.775,4,2018,55.15,0.0,46.83,0.73,clear-night,0.0,0.0,,1018.94,Clear,55.15,1523779200,9.86,261,3.89
2,15,2,37.681,-121.775,4,2018,54.04,0.0,47.2,0.78,clear-night,0.0,0.0,,1018.42,Clear,54.04,1523782800,9.86,252,4.28
3,15,3,37.681,-121.775,4,2018,53.1,0.0,46.4,0.78,clear-night,0.0,0.0,,1017.78,Clear,53.1,1523786400,9.86,272,4.43
4,15,4,37.681,-121.775,4,2018,52.83,0.0,47.28,0.81,clear-night,0.0,0.0,,1017.49,Clear,52.83,1523790000,9.86,263,5.13
5,15,5,37.681,-121.775,4,2018,52.56,0.02,45.74,0.78,clear-night,0.0,0.0,,1017.08,Clear,52.56,1523793600,9.86,296,4.18
6,15,6,37.681,-121.775,4,2018,51.51,0.02,46.61,0.83,clear-night,0.0,0.0,,1016.34,Clear,51.51,1523797200,9.86,207,3.22
7,15,7,37.681,-121.775,4,2018,49.63,0.0,46.36,0.88,clear-day,0.0,0.0,,1016.28,Clear,49.63,1523800800,9.39,272,2.97
8,15,8,37.681,-121.775,4,2018,52.22,0.05,46.34,0.8,clear-day,0.0,0.0,,1016.25,Clear,52.22,1523804400,9.88,254,6.37
9,15,9,37.681,-121.775,4,2018,55.32,0.02,47.16,0.74,clear-day,0.0,0.0,,1016.57,Clear,55.32,1523808000,9.88,272,8.58
10,15,10,37.681,-121.775,4,2018,57.96,0.06,48.62,0.71,clear-day,0.0,0.0,,1016.15,Clear,57.96,1523811600,10.0,285,9.47
11,15,11,37.681,-121.775,4,2018,60.09,0.07,47.85,0.64,clear-day,0.0,0.0,,1015.76,Clear,60.09,1523815200,10.0,278,9.87
12,15,12,37.681,-121.775,4,2018,61.86,0.06,48.33,0.61,clear-day,0.0,0.0,,1015.12,Clear,61.86,1523818800,10.0,268,11.11
13,15,13,37.681,-121.775,4,2018,63.27,0.07,48.88,0.59,clear-day,0.0,0.0,,1014.17,Clear,63.27,1523822400,9.88,274,12.16
14,15,14,37.681,-121.775,4,2018,63.73,0.07,47.21,0.55,clear-day,0.0,0.0,,1013.31,Clear,63.73,1523826000,9.88,266,14.14
15,15,15,37.681,-121.775,4,2018,64.04,0.09,45.29,0.51,clear-day,0.0,0.0,,1012.51,Clear,64.04,1523829600,9.88,255,17.58
16,15,16,37.681,-121.775,4,2018,61.39,0.25,47.26,0.6,partly-cloudy-day,0.0,0.0,,1012.17,Partly Cloudy,61.39,1523833200,9.88,253,14.95
17,15,17,37.681,-121.775,4,2018,57.74,,47.27,0.68,clear-day,0.0006,0.06,rain,1012.28,Clear,57.74,1523836800,9.59,256,13.56
18,15,18,37.681,-121.775,4,2018,53.28,,49.28,0.86,clear-day,0.0,0.0,,1012.55,Clear,53.28,1523840400,9.83,253,11.38
19,15,19,37.681,-121.775,4,2018,52.12,,49.25,0.9,clear-day,0.0006,0.06,rain,1012.74,Clear,52.12,1523844000,5.61,260,8.4
20,15,20,37.681,-121.775,4,2018,51.24,,48.09,0.89,clear-night,0.0132,0.69,rain,1012.6,Clear,51.24,1523847600,8.87,257,8.34
21,15,21,37.681,-121.775,4,2018,51.33,0.0,47.55,0.87,clear-night,0.0139,0.76,rain,1013.22,Clear,51.33,1523851200,9.89,262,8.01
22,15,22,37.681,-121.775,4,2018,50.6,0.27,47.41,0.89,partly-cloudy-night,0.0127,0.63,rain,1013.57,Partly Cloudy,50.6,1523854800,9.89,255,8.37
23,15,23,37.681,-121.775,4,2018,46.54,0.04,46.51,0.88,clear-night,0.0063,0.63,rain,1013.8,Clear,49.88,1523858400,10.0,250,8.22
0,16,0,37.681,-121.775,4,2018,46.44,0.04,46.09,0.87,clear-night,0.0005,0.05,rain,1014.08,Clear,49.75,1523862000,9.74,239,8.06
1,16,1,37.681,-121.775,4,2018,50.04,0.27,46.16,0.86,partly-cloudy-night,0.0023,0.11,rain,1014.21,Partly Cloudy,50.04,1523865600,10.0,226,7.52
2,16,2,37.681,-121.775,4,2018,45.99,0.31,44.83,0.84,partly-cloudy-night,0.0,0.0,,1014.32,Partly Cloudy,49.31,1523869200,10.0,210,7.82
3,16,3,37.681,-121.775,4,2018,44.84,0.07,44.36,0.86,clear-night,0.0,0.0,,1014.25,Clear,48.31,1523872800,10.0,226,7.7
4,16,4,37.681,-121.775,4,2018,44.43,0.31,44.35,0.87,partly-cloudy-night,0.0041,0.25,rain,1014.39,Partly Cloudy,48.13,1523876400,9.88,232,8.13
5,16,5,37.681,-121.775,4,2018,43.78,0.08,43.22,0.89,rain,0.0464,0.77,rain,1014.62,Light Rain,46.22,1523880000,6.83,195,5.01
6,16,6,37.681,-121.775,4,2018,43.34,0.29,43.46,0.94,partly-cloudy-night,0.0,0.0,,1014.63,Partly Cloudy,45.1,1523883600,9.86,150,3.84
